기준년월,기초지자체,중분류,소비액(천원)
20240302,천안시 서북구,호텔,2292
20240302,천안시 서북구,기타숙박,14690
20240302,천안시 서북구,레저용품쇼핑,121634
20240302,천안시 서북구,대형쇼핑몰,352725
20240302,천안시 서북구,관광유원시설,608
20240302,천안시 서북구,골프장,13269
20240302,천안시 서북구,기타레저,11542
20240302,천안시 서북구,문화서비스,11302
20240302,천안시 서북구,식음료,503947
20240302,천안시 서북구,관광기념품,692
20240303,천안시 서북구,호텔,953
20240303,천안시 서북구,기타숙박,12230
20240303,천안시 서북구,레저용품쇼핑,117140
20240303,천안시 서북구,대형쇼핑몰,349748
20240303,천안시 서북구,골프장,13471
20240303,천안시 서북구,기타레저,9019
20240303,천안시 서북구,문화서비스,9149
20240303,천안시 서북구,식음료,381208
20240303,천안시 서북구,관광기념품,109
20240303,천안시 서북구,관광유원시설,108
20240304,천안시 서북구,기타숙박,12846
20240304,천안시 서북구,여행업,62
20240304,천안시 서북구,레저용품쇼핑,43484
20240304,천안시 서북구,대형쇼핑몰,114393
20240304,천안시 서북구,골프장,8534
20240304,천안시 서북구,기타레저,3522
20240304,천안시 서북구,문화서비스,3643
20240304,천안시 서북구,식음료,269451
20240304,천안시 서북구,관광기념품,673
20240305,천안시 서북구,기타숙박,13045
20240305,천안시 서북구,여행업,52
20240305,천안시 서북구,레저용품쇼핑,48172
20240305,천안시 서북구,대형쇼핑몰,110396
20240305,천안시 서북구,골프장,6064
20240305,천안시 서북구,기타레저,4264
20240305,천안시 서북구,문화서비스,3004
20240305,천안시 서북구,식음료,307454
20240305,천안시 서북구,관광기념품,619
20240306,천안시 서북구,기타숙박,12829
20240306,천안시 서북구,여행업,67
20240306,천안시 서북구,레저용품쇼핑,42753
20240306,천안시 서북구,대형쇼핑몰,133552
20240306,천안시 서북구,골프장,11268
20240306,천안시 서북구,기타레저,2933
20240306,천안시 서북구,문화서비스,3490
20240306,천안시 서북구,식음료,323497
20240306,천안시 서북구,관광기념품,154
20240307,천안시 서북구,기타숙박,11828
20240307,천안시 서북구,여행업,30
20240307,천안시 서북구,레저용품쇼핑,34238
20240307,천안시 서북구,대형쇼핑몰,106952
20240307,천안시 서북구,관광유원시설,288
20240307,천안시 서북구,골프장,10302
20240307,천안시 서북구,기타레저,3643
20240307,천안시 서북구,문화서비스,3500
20240307,천안시 서북구,식음료,323565
20240307,천안시 서북구,관광기념품,319
20240308,천안시 서북구,호텔,1189
20240308,천안시 서북구,기타숙박,13896
20240308,천안시 서북구,여행업,34
20240308,천안시 서북구,레저용품쇼핑,51525
20240308,천안시 서북구,대형쇼핑몰,162649
20240308,천안시 서북구,관광유원시설,703
20240308,천안시 서북구,골프장,7044
20240308,천안시 서북구,기타레저,4515
20240308,천안시 서북구,문화서비스,4634
20240308,천안시 서북구,식음료,402129
20240308,천안시 서북구,관광기념품,185
20240309,천안시 서북구,호텔,1391
20240309,천안시 서북구,기타숙박,16879
20240309,천안시 서북구,레저용품쇼핑,126323
20240309,천안시 서북구,대형쇼핑몰,321940
20240309,천안시 서북구,관광유원시설,782
20240309,천안시 서북구,골프장,12480
20240309,천안시 서북구,기타레저,14481
20240309,천안시 서북구,문화서비스,9379
20240309,천안시 서북구,식음료,565783
20240309,천안시 서북구,관광기념품,393
20240310,천안시 서북구,호텔,1197
20240310,천안시 서북구,기타숙박,14635
20240310,천안시 서북구,레저용품쇼핑,115695
20240310,천안시 서북구,대형쇼핑몰,219150
20240310,천안시 서북구,골프장,11998
20240310,천안시 서북구,기타레저,10782
20240310,천안시 서북구,문화서비스,7193
20240310,천안시 서북구,식음료,404368
20240310,천안시 서북구,관광기념품,117
20240310,천안시 서북구,관광유원시설,430
20240311,천안시 서북구,호텔,2217
20240311,천안시 서북구,기타숙박,12635
20240311,천안시 서북구,여행업,49
20240311,천안시 서북구,레저용품쇼핑,39406
20240311,천안시 서북구,대형쇼핑몰,119758
20240311,천안시 서북구,관광유원시설,974
20240311,천안시 서북구,골프장,11140
20240311,천안시 서북구,기타레저,2859
20240311,천안시 서북구,문화서비스,2837
20240311,천안시 서북구,식음료,287361
20240311,천안시 서북구,관광기념품,226
20240312,천안시 서북구,기타숙박,12041
20240312,천안시 서북구,여행업,95
20240312,천안시 서북구,레저용품쇼핑,45826
20240312,천안시 서북구,대형쇼핑몰,150329
20240312,천안시 서북구,골프장,7768
20240312,천안시 서북구,기타레저,5902
20240312,천안시 서북구,문화서비스,2716
20240312,천안시 서북구,식음료,315907
20240312,천안시 서북구,관광기념품,113
20240312,천안시 서북구,관광유원시설,602
20240313,천안시 서북구,기타숙박,16539
20240313,천안시 서북구,여행업,86
20240313,천안시 서북구,관광기념품,789
20240313,천안시 서북구,레저용품쇼핑,47233
20240313,천안시 서북구,대형쇼핑몰,141667
20240313,천안시 서북구,골프장,6969
20240313,천안시 서북구,기타레저,2697
20240313,천안시 서북구,문화서비스,3030
20240313,천안시 서북구,식음료,330878
20240313,천안시 서북구,관광유원시설,298
20240314,천안시 서북구,기타숙박,14896
20240314,천안시 서북구,여행업,73
20240314,천안시 서북구,관광기념품,129
20240314,천안시 서북구,레저용품쇼핑,52036
20240314,천안시 서북구,대형쇼핑몰,572557
20240314,천안시 서북구,골프장,11913
20240314,천안시 서북구,기타레저,2450
20240314,천안시 서북구,문화서비스,1876
20240314,천안시 서북구,식음료,349765
20240314,천안시 서북구,관광유원시설,204
20240315,천안시 서북구,호텔,482
20240315,천안시 서북구,기타숙박,12149
20240315,천안시 서북구,레저용품쇼핑,56680
20240315,천안시 서북구,대형쇼핑몰,289996
20240315,천안시 서북구,관광유원시설,747
20240315,천안시 서북구,골프장,10554
20240315,천안시 서북구,기타레저,4092
20240315,천안시 서북구,문화서비스,3583
20240315,천안시 서북구,식음료,396289
20240315,천안시 서북구,관광기념품,412
20240316,천안시 서북구,호텔,2447
20240316,천안시 서북구,기타숙박,19372
20240316,천안시 서북구,레저용품쇼핑,135193
20240316,천안시 서북구,대형쇼핑몰,416819
20240316,천안시 서북구,골프장,15933
20240316,천안시 서북구,기타레저,10393
20240316,천안시 서북구,문화서비스,6727
20240316,천안시 서북구,식음료,550706
20240316,천안시 서북구,관광기념품,243
20240317,천안시 서북구,호텔,1721
20240317,천안시 서북구,기타숙박,19548
20240317,천안시 서북구,레저용품쇼핑,125506
20240317,천안시 서북구,대형쇼핑몰,398611
20240317,천안시 서북구,관광유원시설,562
20240317,천안시 서북구,골프장,11272
20240317,천안시 서북구,기타레저,10752
20240317,천안시 서북구,문화서비스,5931
20240317,천안시 서북구,식음료,395349
20240317,천안시 서북구,관광기념품,188
20240318,천안시 서북구,기타숙박,22834
20240318,천안시 서북구,여행업,66
20240318,천안시 서북구,레저용품쇼핑,52829
20240318,천안시 서북구,대형쇼핑몰,138711
20240318,천안시 서북구,관광유원시설,344
20240318,천안시 서북구,골프장,9280
20240318,천안시 서북구,기타레저,2554
20240318,천안시 서북구,문화서비스,1957
20240318,천안시 서북구,식음료,284408
20240318,천안시 서북구,관광기념품,341
20240319,천안시 서북구,기타숙박,12531
20240319,천안시 서북구,여행업,26
20240319,천안시 서북구,관광기념품,221
20240319,천안시 서북구,레저용품쇼핑,38753
20240319,천안시 서북구,대형쇼핑몰,137897
20240319,천안시 서북구,관광유원시설,595
20240319,천안시 서북구,골프장,8049
20240319,천안시 서북구,기타레저,2474
20240319,천안시 서북구,문화서비스,1643
20240319,천안시 서북구,식음료,301861
20240320,천안시 서북구,호텔,1773
20240320,천안시 서북구,기타숙박,12788
20240320,천안시 서북구,여행업,81
20240320,천안시 서북구,관광기념품,241
20240320,천안시 서북구,레저용품쇼핑,46479
20240320,천안시 서북구,대형쇼핑몰,118541
20240320,천안시 서북구,관광유원시설,103
20240320,천안시 서북구,골프장,9903
20240320,천안시 서북구,기타레저,3216
20240320,천안시 서북구,문화서비스,2471
20240320,천안시 서북구,식음료,330314
20240321,천안시 서북구,기타숙박,14218
20240321,천안시 서북구,여행업,169
20240321,천안시 서북구,레저용품쇼핑,46488
20240321,천안시 서북구,대형쇼핑몰,128189
20240321,천안시 서북구,관광유원시설,428
20240321,천안시 서북구,골프장,7005
20240321,천안시 서북구,기타레저,2136
20240321,천안시 서북구,문화서비스,1572
20240321,천안시 서북구,식음료,328663
20240321,천안시 서북구,관광기념품,580
20240322,천안시 서북구,기타숙박,16320
20240322,천안시 서북구,관광기념품,225
20240322,천안시 서북구,레저용품쇼핑,69633
20240322,천안시 서북구,대형쇼핑몰,154672
20240322,천안시 서북구,골프장,8688
20240322,천안시 서북구,기타레저,3756
20240322,천안시 서북구,문화서비스,2835
20240322,천안시 서북구,식음료,388387
20240323,천안시 서북구,호텔,2653
20240323,천안시 서북구,기타숙박,18048
20240323,천안시 서북구,레저용품쇼핑,122800
20240323,천안시 서북구,대형쇼핑몰,299617
20240323,천안시 서북구,골프장,10673
20240323,천안시 서북구,기타레저,11861
20240323,천안시 서북구,문화서비스,5591
20240323,천안시 서북구,식음료,575920
20240323,천안시 서북구,관광기념품,184
20240323,천안시 서북구,관광유원시설,288
20240324,천안시 서북구,호텔,1694
20240324,천안시 서북구,기타숙박,15768
20240324,천안시 서북구,레저용품쇼핑,120783
20240324,천안시 서북구,대형쇼핑몰,141163
20240324,천안시 서북구,골프장,14949
20240324,천안시 서북구,기타레저,8239
20240324,천안시 서북구,문화서비스,5757
20240324,천안시 서북구,식음료,412255
20240325,천안시 서북구,기타숙박,14396
20240325,천안시 서북구,여행업,62
20240325,천안시 서북구,레저용품쇼핑,49188
20240325,천안시 서북구,대형쇼핑몰,125346
20240325,천안시 서북구,관광유원시설,336
20240325,천안시 서북구,골프장,5639
20240325,천안시 서북구,기타레저,2785
20240325,천안시 서북구,문화서비스,2952
20240325,천안시 서북구,식음료,277833
20240325,천안시 서북구,관광기념품,90
20240326,천안시 서북구,호텔,1640
20240326,천안시 서북구,기타숙박,13940
20240326,천안시 서북구,여행업,16
20240326,천안시 서북구,레저용품쇼핑,52014
20240326,천안시 서북구,대형쇼핑몰,129973
20240326,천안시 서북구,골프장,10074
20240326,천안시 서북구,기타레저,3412
20240326,천안시 서북구,문화서비스,2011
20240326,천안시 서북구,식음료,309134
20240326,천안시 서북구,관광기념품,156
20240327,천안시 서북구,기타숙박,14739
20240327,천안시 서북구,여행업,13
20240327,천안시 서북구,레저용품쇼핑,49899
20240327,천안시 서북구,대형쇼핑몰,109379
20240327,천안시 서북구,골프장,8280
20240327,천안시 서북구,기타레저,2754
20240327,천안시 서북구,문화서비스,3174
20240327,천안시 서북구,식음료,340798
20240327,천안시 서북구,관광기념품,209
20240327,천안시 서북구,관광유원시설,308
20240328,천안시 서북구,호텔,1045
20240328,천안시 서북구,기타숙박,13312
20240328,천안시 서북구,여행업,48
20240328,천안시 서북구,레저용품쇼핑,43602
20240328,천안시 서북구,대형쇼핑몰,117059
20240328,천안시 서북구,관광유원시설,50
20240328,천안시 서북구,골프장,7511
20240328,천안시 서북구,기타레저,2654
20240328,천안시 서북구,문화서비스,2284
20240328,천안시 서북구,식음료,336897
20240328,천안시 서북구,관광기념품,268
20240329,천안시 서북구,호텔,2037
20240329,천안시 서북구,기타숙박,14090
20240329,천안시 서북구,관광기념품,148
20240329,천안시 서북구,레저용품쇼핑,62132
20240329,천안시 서북구,대형쇼핑몰,173204
20240329,천안시 서북구,골프장,12245
20240329,천안시 서북구,기타레저,3445
20240329,천안시 서북구,문화서비스,3994
20240329,천안시 서북구,식음료,390713
20240330,천안시 서북구,호텔,2637
20240330,천안시 서북구,기타숙박,18595
20240330,천안시 서북구,레저용품쇼핑,122078
20240330,천안시 서북구,대형쇼핑몰,268520
20240330,천안시 서북구,관광유원시설,364
20240330,천안시 서북구,골프장,12156
20240330,천안시 서북구,기타레저,11844
20240330,천안시 서북구,문화서비스,7671
20240330,천안시 서북구,식음료,541995
20240330,천안시 서북구,관광기념품,422
20240331,천안시 서북구,호텔,1238
20240331,천안시 서북구,기타숙박,14632
20240331,천안시 서북구,레저용품쇼핑,125237
20240331,천안시 서북구,대형쇼핑몰,264439
20240331,천안시 서북구,골프장,10750
20240331,천안시 서북구,기타레저,10158
20240331,천안시 서북구,문화서비스,5359
20240331,천안시 서북구,식음료,408237
20240331,천안시 서북구,관광기념품,103
20240304,천안시 서북구,호텔,187
20240304,천안시 서북구,관광유원시설,17
20240305,천안시 서북구,호텔,600
20240305,천안시 서북구,관광유원시설,95
20240305,천안시 서북구,렌터카,77
20240306,천안시 서북구,호텔,622
20240306,천안시 서북구,관광유원시설,170
20240306,천안시 서북구,렌터카,0
20240307,천안시 서북구,호텔,624
20240312,천안시 서북구,호텔,33
20240313,천안시 서북구,호텔,0
20240314,천안시 서북구,호텔,470
20240316,천안시 서북구,관광유원시설,286
20240318,천안시 서북구,호텔,267
20240319,천안시 서북구,호텔,1142
20240321,천안시 서북구,호텔,595
20240322,천안시 서북구,호텔,601
20240322,천안시 서북구,여행업,0
20240322,천안시 서북구,관광유원시설,1006
20240324,천안시 서북구,여행업,11000
20240324,천안시 서북구,관광기념품,22
20240324,천안시 서북구,관광유원시설,556
20240325,천안시 서북구,호텔,588
20240326,천안시 서북구,관광유원시설,240
20240327,천안시 서북구,호텔,413
20240329,천안시 서북구,관광유원시설,0
20240330,천안시 서북구,렌터카,154
20240331,천안시 서북구,육상운송,0
20240331,천안시 서북구,관광유원시설,1217
20240331,천안시 서북구,렌터카,0
20240401,천안시 서북구,관광총소비,481003
20240402,천안시 서북구,관광총소비,508449
20240403,천안시 서북구,관광총소비,501401
20240404,천안시 서북구,관광총소비,529128
20240405,천안시 서북구,관광총소비,727858
20240406,천안시 서북구,관광총소비,1049509
20240407,천안시 서북구,관광총소비,922425
20240408,천안시 서북구,관광총소비,458743
20240409,천안시 서북구,관광총소비,596260
20240410,천안시 서북구,관광총소비,852548
20240411,천안시 서북구,관광총소비,518153
20240412,천안시 서북구,관광총소비,626716
20240413,천안시 서북구,관광총소비,1017030
20240414,천안시 서북구,관광총소비,757565
20240415,천안시 서북구,관광총소비,427974
20240416,천안시 서북구,관광총소비,537986
20240417,천안시 서북구,관광총소비,652203
20240418,천안시 서북구,관광총소비,567392
20240419,천안시 서북구,관광총소비,675660
20240420,천안시 서북구,관광총소비,1018665
20240421,천안시 서북구,관광총소비,855106
20240422,천안시 서북구,관광총소비,485588
20240423,천안시 서북구,관광총소비,518886
20240424,천안시 서북구,관광총소비,562818
20240425,천안시 서북구,관광총소비,559192
20240426,천안시 서북구,관광총소비,672046
20240427,천안시 서북구,관광총소비,1070586
20240428,천안시 서북구,관광총소비,796357
20240429,천안시 서북구,관광총소비,478950
20240430,천안시 서북구,관광총소비,702682
20240401,천안시 서북구,기타숙박,12926
20240401,천안시 서북구,여행업,50
20240401,천안시 서북구,관광기념품,3306
20240401,천안시 서북구,레저용품쇼핑,52326
20240401,천안시 서북구,대형쇼핑몰,108943
20240401,천안시 서북구,골프장,8012
20240401,천안시 서북구,기타레저,3331
20240401,천안시 서북구,문화서비스,1582
20240401,천안시 서북구,식음료,289174
20240402,천안시 서북구,기타숙박,11752
20240402,천안시 서북구,여행업,94
20240402,천안시 서북구,레저용품쇼핑,56221
20240402,천안시 서북구,대형쇼핑몰,115431
20240402,천안시 서북구,골프장,6619
20240402,천안시 서북구,기타레저,3239
20240402,천안시 서북구,문화서비스,1501
20240402,천안시 서북구,식음료,312745
20240402,천안시 서북구,관광기념품,149
20240403,천안시 서북구,기타숙박,12088
20240403,천안시 서북구,여행업,83
20240403,천안시 서북구,레저용품쇼핑,45209
20240403,천안시 서북구,대형쇼핑몰,113667
20240403,천안시 서북구,관광유원시설,576
20240403,천안시 서북구,골프장,8353
20240403,천안시 서북구,기타레저,2291
20240403,천안시 서북구,문화서비스,2001
20240403,천안시 서북구,식음료,316551
20240403,천안시 서북구,관광기념품,98
20240404,천안시 서북구,기타숙박,12102
20240404,천안시 서북구,여행업,15
20240404,천안시 서북구,관광기념품,232
20240404,천안시 서북구,레저용품쇼핑,52435
20240404,천안시 서북구,대형쇼핑몰,121288
20240404,천안시 서북구,관광유원시설,749
20240404,천안시 서북구,골프장,9279
20240404,천안시 서북구,기타레저,3785
20240404,천안시 서북구,문화서비스,1568
20240404,천안시 서북구,식음료,327249
20240405,천안시 서북구,호텔,552
20240405,천안시 서북구,기타숙박,12191
20240405,천안시 서북구,레저용품쇼핑,66616
20240405,천안시 서북구,대형쇼핑몰,250747
20240405,천안시 서북구,골프장,11048
20240405,천안시 서북구,기타레저,4063
20240405,천안시 서북구,문화서비스,2570
20240405,천안시 서북구,식음료,379763
20240405,천안시 서북구,관광기념품,199
20240406,천안시 서북구,호텔,1859
20240406,천안시 서북구,기타숙박,19027
20240406,천안시 서북구,관광기념품,2004
20240406,천안시 서북구,레저용품쇼핑,114296
20240406,천안시 서북구,대형쇼핑몰,333959
20240406,천안시 서북구,관광유원시설,650
20240406,천안시 서북구,골프장,13223
20240406,천안시 서북구,기타레저,7966
20240406,천안시 서북구,문화서비스,4169
20240406,천안시 서북구,식음료,552357
20240407,천안시 서북구,호텔,916
20240407,천안시 서북구,기타숙박,12251
20240407,천안시 서북구,레저용품쇼핑,128395
20240407,천안시 서북구,대형쇼핑몰,363647
20240407,천안시 서북구,골프장,13877
20240407,천안시 서북구,기타레저,7767
20240407,천안시 서북구,문화서비스,4590
20240407,천안시 서북구,식음료,389053
20240408,천안시 서북구,호텔,538
20240408,천안시 서북구,기타숙박,12030
20240408,천안시 서북구,여행업,99
20240408,천안시 서북구,레저용품쇼핑,61021
20240408,천안시 서북구,대형쇼핑몰,97253
20240408,천안시 서북구,골프장,7506
20240408,천안시 서북구,기타레저,3388
20240408,천안시 서북구,문화서비스,1070
20240408,천안시 서북구,식음료,275699
20240408,천안시 서북구,관광기념품,120
20240409,천안시 서북구,호텔,1651
20240409,천안시 서북구,기타숙박,13597
20240409,천안시 서북구,여행업,26
20240409,천안시 서북구,레저용품쇼핑,50937
20240409,천안시 서북구,대형쇼핑몰,112210
20240409,천안시 서북구,골프장,6928
20240409,천안시 서북구,기타레저,4091
20240409,천안시 서북구,문화서비스,2625
20240409,천안시 서북구,식음료,403975
20240409,천안시 서북구,관광기념품,121
20240410,천안시 서북구,기타숙박,18917
20240410,천안시 서북구,레저용품쇼핑,124159
20240410,천안시 서북구,대형쇼핑몰,240197
20240410,천안시 서북구,골프장,14924
20240410,천안시 서북구,기타레저,9038
20240410,천안시 서북구,문화서비스,9424
20240410,천안시 서북구,식음료,435037
20240410,천안시 서북구,관광기념품,212
20240410,천안시 서북구,관광유원시설,231
20240411,천안시 서북구,호텔,679
20240411,천안시 서북구,기타숙박,14411
20240411,천안시 서북구,여행업,38
20240411,천안시 서북구,레저용품쇼핑,49834
20240411,천안시 서북구,대형쇼핑몰,115101
20240411,천안시 서북구,골프장,8452
20240411,천안시 서북구,기타레저,2970
20240411,천안시 서북구,문화서비스,1881
20240411,천안시 서북구,식음료,324609
20240411,천안시 서북구,관광기념품,101
20240412,천안시 서북구,호텔,1882
20240412,천안시 서북구,기타숙박,12244
20240412,천안시 서북구,관광기념품,2998
20240412,천안시 서북구,레저용품쇼핑,75536
20240412,천안시 서북구,대형쇼핑몰,143319
20240412,천안시 서북구,골프장,6507
20240412,천안시 서북구,기타레저,4218
20240412,천안시 서북구,문화서비스,2147
20240412,천안시 서북구,식음료,377462
20240413,천안시 서북구,호텔,3930
20240413,천안시 서북구,기타숙박,19761
20240413,천안시 서북구,레저용품쇼핑,127639
20240413,천안시 서북구,대형쇼핑몰,289814
20240413,천안시 서북구,골프장,11773
20240413,천안시 서북구,기타레저,11387
20240413,천안시 서북구,문화서비스,5082
20240413,천안시 서북구,식음료,546036
20240413,천안시 서북구,관광기념품,639
20240413,천안시 서북구,관광유원시설,969
20240414,천안시 서북구,호텔,2981
20240414,천안시 서북구,기타숙박,12449
20240414,천안시 서북구,레저용품쇼핑,123274
20240414,천안시 서북구,대형쇼핑몰,206959
20240414,천안시 서북구,관광유원시설,217
20240414,천안시 서북구,골프장,11774
20240414,천안시 서북구,기타레저,8368
20240414,천안시 서북구,문화서비스,4602
20240414,천안시 서북구,식음료,386849
20240414,천안시 서북구,관광기념품,93
20240415,천안시 서북구,기타숙박,13142
20240415,천안시 서북구,여행업,61
20240415,천안시 서북구,레저용품쇼핑,47779
20240415,천안시 서북구,대형쇼핑몰,74058
20240415,천안시 서북구,골프장,9402
20240415,천안시 서북구,기타레저,2903
20240415,천안시 서북구,문화서비스,1487
20240415,천안시 서북구,식음료,278383
20240415,천안시 서북구,관광기념품,100
20240416,천안시 서북구,기타숙박,16412
20240416,천안시 서북구,여행업,103
20240416,천안시 서북구,레저용품쇼핑,54570
20240416,천안시 서북구,대형쇼핑몰,140316
20240416,천안시 서북구,관광유원시설,737
20240416,천안시 서북구,골프장,7732
20240416,천안시 서북구,기타레저,3332
20240416,천안시 서북구,문화서비스,1394
20240416,천안시 서북구,식음료,312543
20240416,천안시 서북구,관광기념품,698
20240417,천안시 서북구,호텔,1605
20240417,천안시 서북구,기타숙박,14066
20240417,천안시 서북구,여행업,40
20240417,천안시 서북구,관광기념품,825
20240417,천안시 서북구,레저용품쇼핑,56674
20240417,천안시 서북구,대형쇼핑몰,215034
20240417,천안시 서북구,골프장,8832
20240417,천안시 서북구,기타레저,5590
20240417,천안시 서북구,문화서비스,1075
20240417,천안시 서북구,식음료,348339
20240418,천안시 서북구,호텔,521
20240418,천안시 서북구,기타숙박,15600
20240418,천안시 서북구,여행업,81
20240418,천안시 서북구,관광기념품,2001
20240418,천안시 서북구,레저용품쇼핑,58594
20240418,천안시 서북구,대형쇼핑몰,130321
20240418,천안시 서북구,관광유원시설,162
20240418,천안시 서북구,골프장,9333
20240418,천안시 서북구,기타레저,3845
20240418,천안시 서북구,문화서비스,1309
20240418,천안시 서북구,식음료,345624
20240419,천안시 서북구,호텔,2547
20240419,천안시 서북구,기타숙박,15502
20240419,천안시 서북구,여행업,31
20240419,천안시 서북구,레저용품쇼핑,72028
20240419,천안시 서북구,대형쇼핑몰,170122
20240419,천안시 서북구,골프장,7346
20240419,천안시 서북구,기타레저,3957
20240419,천안시 서북구,문화서비스,2428
20240419,천안시 서북구,식음료,401057
20240419,천안시 서북구,관광기념품,191
20240420,천안시 서북구,호텔,4278
20240420,천안시 서북구,기타숙박,20532
20240420,천안시 서북구,관광기념품,1245
20240420,천안시 서북구,레저용품쇼핑,121618
20240420,천안시 서북구,대형쇼핑몰,297020
20240420,천안시 서북구,관광유원시설,298
20240420,천안시 서북구,골프장,9781
20240420,천안시 서북구,기타레저,12390
20240420,천안시 서북구,문화서비스,4976
20240420,천안시 서북구,식음료,546527
20240421,천안시 서북구,호텔,1404
20240421,천안시 서북구,기타숙박,12750
20240421,천안시 서북구,레저용품쇼핑,117214
20240421,천안시 서북구,대형쇼핑몰,299911
20240421,천안시 서북구,골프장,10210
20240421,천안시 서북구,기타레저,10593
20240421,천안시 서북구,문화서비스,4588
20240421,천안시 서북구,식음료,397366
20240422,천안시 서북구,호텔,854
20240422,천안시 서북구,기타숙박,13118
20240422,천안시 서북구,여행업,24
20240422,천안시 서북구,관광기념품,106
20240422,천안시 서북구,레저용품쇼핑,63341
20240422,천안시 서북구,대형쇼핑몰,94749
20240422,천안시 서북구,골프장,9075
20240422,천안시 서북구,기타레저,2214
20240422,천안시 서북구,문화서비스,1563
20240422,천안시 서북구,식음료,300514
20240423,천안시 서북구,호텔,1004
20240423,천안시 서북구,기타숙박,15593
20240423,천안시 서북구,여행업,36
20240423,천안시 서북구,레저용품쇼핑,49202
20240423,천안시 서북구,대형쇼핑몰,121119
20240423,천안시 서북구,골프장,9444
20240423,천안시 서북구,기타레저,2272
20240423,천안시 서북구,문화서비스,1597
20240423,천안시 서북구,식음료,317604
20240423,천안시 서북구,관광기념품,516
20240423,천안시 서북구,관광유원시설,498
20240424,천안시 서북구,호텔,703
20240424,천안시 서북구,기타숙박,16220
20240424,천안시 서북구,여행업,23
20240424,천안시 서북구,레저용품쇼핑,54417
20240424,천안시 서북구,대형쇼핑몰,121549
20240424,천안시 서북구,골프장,8438
20240424,천안시 서북구,기타레저,3372
20240424,천안시 서북구,문화서비스,9818
20240424,천안시 서북구,식음료,347865
20240424,천안시 서북구,관광기념품,193
20240425,천안시 서북구,호텔,184
20240425,천안시 서북구,기타숙박,15537
20240425,천안시 서북구,여행업,41
20240425,천안시 서북구,관광기념품,262
20240425,천안시 서북구,레저용품쇼핑,67188
20240425,천안시 서북구,대형쇼핑몰,108377
20240425,천안시 서북구,골프장,7794
20240425,천안시 서북구,기타레저,4322
20240425,천안시 서북구,문화서비스,8095
20240425,천안시 서북구,식음료,347320
20240426,천안시 서북구,호텔,1152
20240426,천안시 서북구,기타숙박,14000
20240426,천안시 서북구,여행업,28
20240426,천안시 서북구,레저용품쇼핑,61806
20240426,천안시 서북구,대형쇼핑몰,169792
20240426,천안시 서북구,골프장,7257
20240426,천안시 서북구,기타레저,4247
20240426,천안시 서북구,문화서비스,10302
20240426,천안시 서북구,식음료,401397
20240426,천안시 서북구,관광기념품,1831
20240427,천안시 서북구,호텔,3688
20240427,천안시 서북구,기타숙박,18218
20240427,천안시 서북구,레저용품쇼핑,124784
20240427,천안시 서북구,대형쇼핑몰,325266
20240427,천안시 서북구,관광유원시설,873
20240427,천안시 서북구,골프장,15241
20240427,천안시 서북구,기타레저,10781
20240427,천안시 서북구,문화서비스,17426
20240427,천안시 서북구,식음료,554027
20240427,천안시 서북구,관광기념품,282
20240428,천안시 서북구,호텔,996
20240428,천안시 서북구,기타숙박,10901
20240428,천안시 서북구,레저용품쇼핑,129593
20240428,천안시 서북구,대형쇼핑몰,201579
20240428,천안시 서북구,골프장,12153
20240428,천안시 서북구,기타레저,9787
20240428,천안시 서북구,문화서비스,16262
20240428,천안시 서북구,식음료,414145
20240428,천안시 서북구,관광기념품,153
20240428,천안시 서북구,관광유원시설,787
20240429,천안시 서북구,기타숙박,10906
20240429,천안시 서북구,여행업,57
20240429,천안시 서북구,관광기념품,200
20240429,천안시 서북구,레저용품쇼핑,46925
20240429,천안시 서북구,대형쇼핑몰,116532
20240429,천안시 서북구,골프장,9604
20240429,천안시 서북구,기타레저,2338
20240429,천안시 서북구,문화서비스,6065
20240429,천안시 서북구,식음료,286151
20240430,천안시 서북구,호텔,1187
20240430,천안시 서북구,기타숙박,12676
20240430,천안시 서북구,여행업,22
20240430,천안시 서북구,레저용품쇼핑,68220
20240430,천안시 서북구,대형쇼핑몰,197533
20240430,천안시 서북구,관광유원시설,218
20240430,천안시 서북구,골프장,7773
20240430,천안시 서북구,기타레저,3851
20240430,천안시 서북구,문화서비스,6515
20240430,천안시 서북구,식음료,404432
20240430,천안시 서북구,관광기념품,255
20240401,천안시 서북구,호텔,1301
20240401,천안시 서북구,관광유원시설,52
20240402,천안시 서북구,호텔,478
20240402,천안시 서북구,관광유원시설,220
20240403,천안시 서북구,호텔,483
20240404,천안시 서북구,호텔,362
20240404,천안시 서북구,렌터카,66
20240405,천안시 서북구,렌터카,0
20240405,천안시 서북구,관광유원시설,109
20240407,천안시 서북구,렌터카,0
20240407,천안시 서북구,관광기념품,1661
20240407,천안시 서북구,관광유원시설,269
20240408,천안시 서북구,관광유원시설,18
20240409,천안시 서북구,관광유원시설,98
20240410,천안시 서북구,호텔,409
20240411,천안시 서북구,렌터카,66
20240411,천안시 서북구,관광유원시설,12
20240412,천안시 서북구,렌터카,0
20240412,천안시 서북구,관광유원시설,403
20240415,천안시 서북구,호텔,564
20240415,천안시 서북구,렌터카,55
20240415,천안시 서북구,관광유원시설,38
20240416,천안시 서북구,호텔,148
20240416,천안시 서북구,렌터카,0
20240417,천안시 서북구,렌터카,88
20240417,천안시 서북구,관광유원시설,35
