정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,Coordinates,Within 1km
CAB285071460,이랜드월드,36.7303502,127.09776,2023-10-16,2390.0,34010,충청남도 천안시,천안,"(36.7303502, 127.09776)",No
CAB285071461,RMS테크놀로지,36.7257262,127.103294,2023-10-16,2391.0,34010,충청남도 천안시,천안,"(36.7257262, 127.103294)",No
CAB285071463,시거리,36.8539369,127.2537075,2023-10-16,2398.0,34010,충청남도 천안시,천안,"(36.8539369, 127.2537075)",No
CAB285071464,시거리,36.85399,127.2536423,2023-10-16,2399.0,34010,충청남도 천안시,천안,"(36.85399, 127.2536423)",No
CAB285071465,백석이수아파트입구,36.8301348,127.1163021,2023-10-16,2405.0,34010,충청남도 천안시,천안,"(36.8301348, 127.1163021)",No
CAB285071466,소정2리(넉바위),36.7157285,127.1503586,2023-10-16,2406.0,34010,충청남도 천안시,천안,"(36.7157285, 127.1503586)",No
CAB285071467,천안배원예농협,36.9117363,127.1336756,2023-10-16,7641.0,34010,충청남도 천안시,천안,"(36.9117363, 127.1336756)",No
CAB285071468,천안배원예농협,36.9115648,127.1335866,2023-10-16,8641.0,34010,충청남도 천안시,천안,"(36.9115648, 127.1335866)",No
CAB285071469,불당이안아파트,36.8198805,127.1011839,2023-10-16,71469.0,34010,충청남도 천안시,천안,"(36.8198805, 127.1011839)",No
CAB285071470,불당이안아파트,36.820672,127.1017224,2023-10-16,71470.0,34010,충청남도 천안시,천안,"(36.820672, 127.1017224)",No
CAB285071471,우림필유아파트,36.79117,127.1394007,2023-10-16,71471.0,34010,충청남도 천안시,천안,"(36.79117, 127.1394007)",No
CAB285071472,우림필유아파트,36.791376,127.1389626,2023-10-16,71472.0,34010,충청남도 천안시,천안,"(36.791376, 127.1389626)",No
CAB285071473,명덕리배나무골,36.8208256,127.2687512,2023-10-16,71473.0,34010,충청남도 천안시,천안,"(36.8208256, 127.2687512)",No
CAB285071474,명덕리배나무골,36.8208165,127.2686616,2023-10-16,71474.0,34010,충청남도 천안시,천안,"(36.8208165, 127.2686616)",No
CAB285071475,불당신도시,36.8168944,127.1040113,2023-10-16,71475.0,34010,충청남도 천안시,천안,"(36.8168944, 127.1040113)",No
CAB285071476,불당신도시,36.8166013,127.103968,2023-10-16,71476.0,34010,충청남도 천안시,천안,"(36.8166013, 127.103968)",No
CAB285071477,삼성SDI후문,36.8467594,127.114873,2023-10-16,71477.0,34010,충청남도 천안시,천안,"(36.8467594, 127.114873)",No
CAB285071478,삼성SDI후문,36.8464525,127.11474,2023-10-16,71478.0,34010,충청남도 천안시,천안,"(36.8464525, 127.11474)",No
CAB285071479,효성아파트이편한아파트,36.8454958,127.1088675,2023-10-16,71479.0,34010,충청남도 천안시,천안,"(36.8454958, 127.1088675)",No
CAB285071480,효성아파트이편한아파트,36.8453166,127.1091824,2023-10-16,71480.0,34010,충청남도 천안시,천안,"(36.8453166, 127.1091824)",No
CAB285071481,천고사거리,36.8070723,127.1392308,2023-10-16,71481.0,34010,충청남도 천안시,천안,"(36.8070723, 127.1392308)",No
CAB285071482,소우리입구,36.8780412,127.162696,2023-10-16,71482.0,34010,충청남도 천안시,천안,"(36.8780412, 127.162696)",No
CAB285071483,종합터미널,36.8189842,127.1559487,2023-10-16,71483.0,34010,충청남도 천안시,천안,"(36.8189842, 127.1559487)",No
CAB285071484,백석농공단지,36.824728,127.1099835,2023-10-16,71484.0,34010,충청남도 천안시,천안,"(36.824728, 127.1099835)",No
CAB285071491,보산원초교,36.6836571,127.0756907,2023-10-16,71491.0,34010,충청남도 천안시,천안,"(36.6836571, 127.0756907)",No
CAB285071492,보산원초교,36.683783,127.0755948,2023-10-16,71492.0,34010,충청남도 천안시,천안,"(36.683783, 127.0755948)",No
CAB285071498,진주골,36.7477514,127.1923599,2023-10-16,71498.0,34010,충청남도 천안시,천안,"(36.7477514, 127.1923599)",No
CAB285071502,용정4리(상도),36.7391372,127.0983862,2023-10-16,71502.0,34010,충청남도 천안시,천안,"(36.7391372, 127.0983862)",No
CAB285071503,이랜드리테일,36.7300517,127.1028237,2023-10-16,71503.0,34010,충청남도 천안시,천안,"(36.7300517, 127.1028237)",No
CAB285071504,RMS테크놀로지,36.7259419,127.1031137,2023-10-16,71504.0,34010,충청남도 천안시,천안,"(36.7259419, 127.1031137)",No
CAB285071505,이랜드물류센터,36.7305589,127.0981509,2023-10-16,71505.0,34010,충청남도 천안시,천안,"(36.7305589, 127.0981509)",No
CAB285071506,용정리(산단길목),36.733828,127.0958715,2023-10-16,71506.0,34010,충청남도 천안시,천안,"(36.733828, 127.0958715)",No
CAB285000929,두정고등학교,36.8344363,127.13364407,2023-10-16,929.0,34010,충청남도 천안시,천안,"(36.8344363, 127.13364407)",No
CAB285000930,두정우성아파트,36.83636116,127.13347875,2023-10-16,930.0,34010,충청남도 천안시,천안,"(36.83636116, 127.13347875)",No
CAB285000931,두정한성아파트,36.83641912,127.13372435,2023-10-16,931.0,34010,충청남도 천안시,천안,"(36.83641912, 127.13372435)",No
CAB285000932,"부성2동행정복지센터,두정경남아파트",36.83763632,127.13829741,2023-10-16,932.0,34010,충청남도 천안시,천안,"(36.83763632, 127.13829741)",No
CAB285000933,"부성2동행정복지센터,두정계룡아파트",36.83755463,127.13820575,2023-10-16,933.0,34010,충청남도 천안시,천안,"(36.83755463, 127.13820575)",No
CAB285000934,두정중학교,36.83547129,127.13835575,2023-10-16,934.0,34010,충청남도 천안시,천안,"(36.83547129, 127.13835575)",No
CAB285000935,두정양돈농협,36.8335726,127.1380377,2023-10-16,935.0,34010,충청남도 천안시,천안,"(36.8335726, 127.1380377)",No
CAB285000936,성정중학교,36.83070794,127.13796075,2023-10-16,936.0,34010,충청남도 천안시,천안,"(36.83070794, 127.13796075)",No
CAB285000937,성정중학교,36.8299568,127.1377217,2023-10-16,937.0,34010,충청남도 천안시,천안,"(36.8299568, 127.1377217)",No
CAB285000938,성정평생학습관,36.82724299,127.13757907,2023-10-16,938.0,34010,충청남도 천안시,천안,"(36.82724299, 127.13757907)",No
CAB285000939,두정 하이마트,36.82648794,127.13440741,2023-10-16,939.0,34010,충청남도 천안시,천안,"(36.82648794, 127.13440741)",No
CAB285000940,6단지후문,36.82598924,127.13577655,2023-10-16,940.0,34010,충청남도 천안시,천안,"(36.82598924, 127.13577655)",No
CAB285000941,성정현대아파트,36.8244927,127.13713856,2023-10-16,941.0,34010,충청남도 천안시,천안,"(36.8244927, 127.13713856)",No
CAB285000942,성정현대아파트,36.82442769,127.13693711,2023-10-16,942.0,34010,충청남도 천안시,천안,"(36.82442769, 127.13693711)",No
CAB285000943,성정선경아파트,36.8213033,127.1361433,2023-10-16,943.0,34010,충청남도 천안시,천안,"(36.8213033, 127.1361433)",No
CAB285000944,성정선경아파트,36.82130796,127.13639574,2023-10-16,944.0,34010,충청남도 천안시,천안,"(36.82130796, 127.13639574)",No
CAB285000945,구상골사거리,36.81704051,127.13513663,2023-10-16,945.0,34010,충청남도 천안시,천안,"(36.81704051, 127.13513663)",No
CAB285000946,구상골사거리,36.8169929,127.135371,2023-10-16,946.0,34010,충청남도 천안시,천안,"(36.8169929, 127.135371)",No
CAB285000947,성정동 전자랜드,36.8142555,127.1343088,2023-10-16,947.0,34010,충청남도 천안시,천안,"(36.8142555, 127.1343088)",No
CAB285000948,대우5차아파트,36.8110063,127.13368575,2023-10-16,948.0,34010,충청남도 천안시,천안,"(36.8110063, 127.13368575)",No
CAB285000949,봉명 청솔아파트,36.811046,127.1333588,2023-10-16,949.0,34010,충청남도 천안시,천안,"(36.811046, 127.1333588)",No
CAB285000950,계광중학교,36.80808965,127.13292741,2023-10-16,950.0,34010,충청남도 천안시,천안,"(36.80808965, 127.13292741)",No
CAB285000951,계광중학교,36.80775156,127.13263627,2023-10-16,951.0,34010,충청남도 천안시,천안,"(36.80775156, 127.13263627)",No
CAB285000952,주공5단지아파트,36.81386294,127.13820241,2023-10-16,952.0,34010,충청남도 천안시,천안,"(36.81386294, 127.13820241)",No
CAB285000953,성정시장(주공5단지),36.81364577,127.13913085,2023-10-16,953.0,34010,충청남도 천안시,천안,"(36.81364577, 127.13913085)",No
CAB285000957,사라리,36.84713795,127.11837131,2023-10-16,957.0,34010,충청남도 천안시,천안,"(36.84713795, 127.11837131)",No
CAB285000958,차암공단입구,36.84914999,127.11759892,2023-10-16,958.0,34010,충청남도 천안시,천안,"(36.84914999, 127.11759892)",No
CAB285000959,차암공단입구,36.84950957,127.11739807,2023-10-16,959.0,34010,충청남도 천안시,천안,"(36.84950957, 127.11739807)",No
CAB285000960,직산대림아파트,36.85989538,127.12056406,2023-10-16,960.0,34010,충청남도 천안시,천안,"(36.85989538, 127.12056406)",No
CAB285000961,천안산업단지관리공단,36.85493571,127.12060558,2023-10-16,961.0,34010,충청남도 천안시,천안,"(36.85493571, 127.12060558)",No
CAB285000962,2공단입구,36.85160962,127.12625241,2023-10-16,962.0,34010,충청남도 천안시,천안,"(36.85160962, 127.12625241)",No
CAB285000964,서북경찰서,36.8568163,127.13651574,2023-10-16,964.0,34010,충청남도 천안시,천안,"(36.8568163, 127.13651574)",No
CAB285000965,서북경찰서,36.85713795,127.13806074,2023-10-16,965.0,34010,충청남도 천안시,천안,"(36.85713795, 127.13806074)",No
CAB285000966,업성초등학교,36.85853298,127.14113574,2023-10-16,966.0,34010,충청남도 천안시,천안,"(36.85853298, 127.14113574)",No
CAB285000968,메가도매센터농수산물도매시장,36.86175799,127.15120241,2023-10-16,968.0,34010,충청남도 천안시,천안,"(36.86175799, 127.15120241)",No
CAB285000969,농수산물도매시장,36.86149465,127.15095075,2023-10-16,969.0,34010,충청남도 천안시,천안,"(36.86149465, 127.15095075)",No
CAB285000970,천안상업고등학교e편한세상천안부성아파트,36.85753461,127.15309408,2023-10-16,970.0,34010,충청남도 천안시,천안,"(36.85753461, 127.15309408)",No
CAB285000971,천안상업고등학교e편한세상천안부성아파트,36.856378,127.1533774,2023-10-16,971.0,34010,충청남도 천안시,천안,"(36.856378, 127.1533774)",No
CAB285000972,공주대공과대학,36.8511805,127.155496,2023-10-16,972.0,34010,충청남도 천안시,천안,"(36.8511805, 127.155496)",No
CAB285000973,공주대공과대학,36.84916294,127.15521908,2023-10-16,973.0,34010,충청남도 천안시,천안,"(36.84916294, 127.15521908)",No
CAB285000974,부성1동행정복지센터,36.84286627,127.15287574,2023-10-16,974.0,34010,충청남도 천안시,천안,"(36.84286627, 127.15287574)",No
CAB285000975,두정역마을,36.8370013,127.15129574,2023-10-16,975.0,34010,충청남도 천안시,천안,"(36.8370013, 127.15129574)",No
CAB285000976,두정역마을,36.8358068,127.1517227,2023-10-16,976.0,34010,충청남도 천안시,천안,"(36.8358068, 127.1517227)",No
CAB285000978,e편한세상3차 두정역입구,36.83254631,127.15192241,2023-10-16,978.0,34010,충청남도 천안시,천안,"(36.83254631, 127.15192241)",No
CAB285000979,두정역입구,36.83139281,127.15181036,2023-10-16,979.0,34010,충청남도 천안시,천안,"(36.83139281, 127.15181036)",No
CAB285000980,이안아파트 코아루아파트,36.82884583,127.15221516,2023-10-16,980.0,34010,충청남도 천안시,천안,"(36.82884583, 127.15221516)",No
CAB285000981,역말오거리,36.82691798,127.15271241,2023-10-16,981.0,34010,충청남도 천안시,천안,"(36.82691798, 127.15271241)",No
CAB285000982,역말오거리,36.82615796,127.15308741,2023-10-16,982.0,34010,충청남도 천안시,천안,"(36.82615796, 127.15308741)",No
CAB285000986,한방병원,36.82446964,127.12604407,2023-10-16,986.0,34010,충청남도 천안시,천안,"(36.82446964, 127.12604407)",No
CAB285000987,백석현대아파트,36.82240578,127.12571072,2023-10-16,987.0,34010,충청남도 천안시,천안,"(36.82240578, 127.12571072)",No
CAB285000988,백석현대아파트,36.82264132,127.12580241,2023-10-16,988.0,34010,충청남도 천안시,천안,"(36.82264132, 127.12580241)",No
CAB285000989,백석농공단지,36.8245896,127.1098373,2023-10-16,989.0,34010,충청남도 천안시,천안,"(36.8245896, 127.1098373)",No
CAB285000990,백석농공단지,36.82571406,127.10966797,2023-10-16,990.0,34010,충청남도 천안시,천안,"(36.82571406, 127.10966797)",No
CAB285000991,화성조명,36.82895536,127.10729656,2023-10-16,991.0,34010,충청남도 천안시,천안,"(36.82895536, 127.10729656)",No
CAB285000992,영진기계,36.82896224,127.10707622,2023-10-16,992.0,34010,충청남도 천안시,천안,"(36.82896224, 127.10707622)",No
CAB285000993,브라운스톤아파트,36.83003128,127.11428241,2023-10-16,993.0,34010,충청남도 천안시,천안,"(36.83003128, 127.11428241)",No
CAB285000995,벽산블루밍아파트,36.82620132,127.11330741,2023-10-16,995.0,34010,충청남도 천안시,천안,"(36.82620132, 127.11330741)",No
CAB285000996,종합운동장,36.82260404,127.11331916,2023-10-16,996.0,34010,충청남도 천안시,천안,"(36.82260404, 127.11331916)",No
CAB285000997,백석그린빌아파트,36.82320628,127.12119741,2023-10-16,997.0,34010,충청남도 천안시,천안,"(36.82320628, 127.12119741)",No
CAB285000998,백석그린빌아파트,36.82342963,127.12104074,2023-10-16,998.0,34010,충청남도 천안시,천안,"(36.82342963, 127.12104074)",No
CAB285000999,종합운동장,36.82288298,127.11360074,2023-10-16,999.0,34010,충청남도 천안시,천안,"(36.82288298, 127.11360074)",No
CAB285001001,백석농공단지입구,36.82308465,127.11083908,2023-10-16,1001.0,34010,충청남도 천안시,천안,"(36.82308465, 127.11083908)",No
CAB285001816,신당동코아루아파트,36.85295498,127.15978564,2023-10-16,1816.0,34010,충청남도 천안시,천안,"(36.85295498, 127.15978564)",No
CAB285001817,신당동,36.85465098,127.16025652,2023-10-16,1817.0,34010,충청남도 천안시,천안,"(36.85465098, 127.16025652)",No
CAB285001818,율금2리,36.9035887,127.1073443,2023-10-16,1818.0,34010,충청남도 천안시,천안,"(36.9035887, 127.1073443)",No
CAB285001819,율금2리,36.90351253,127.10734991,2023-10-16,1819.0,34010,충청남도 천안시,천안,"(36.90351253, 127.10734991)",No
CAB285001820,성거모전2리,36.91249194,127.20331944,2023-10-16,1820.0,34010,충청남도 천안시,천안,"(36.91249194, 127.20331944)",No
CAB285001821,입장신두리(율목),36.91264246,127.20320475,2023-10-16,1821.0,34010,충청남도 천안시,천안,"(36.91264246, 127.20320475)",No
CAB285001822,신덕3리,36.91265926,127.20710936,2023-10-16,1822.0,34010,충청남도 천안시,천안,"(36.91265926, 127.20710936)",No
CAB285001823,신두2리,36.91275634,127.2064536,2023-10-16,1823.0,34010,충청남도 천안시,천안,"(36.91275634, 127.2064536)",No
CAB285001824,입장사거리,36.915058,127.2216459,2023-10-16,1824.0,34010,충청남도 천안시,천안,"(36.915058, 127.2216459)",No
CAB285001825,입장사거리,36.9150219,127.2220188,2023-10-16,1825.0,34010,충청남도 천안시,천안,"(36.9150219, 127.2220188)",No
CAB285001826,입장회차지,36.9148108,127.22930386,2023-10-16,1826.0,34010,충청남도 천안시,천안,"(36.9148108, 127.22930386)",No
CAB285001827,입장(회차지),36.91496075,127.22940993,2023-10-16,1827.0,34010,충청남도 천안시,천안,"(36.91496075, 127.22940993)",No
CAB285001828,홍천리입구,36.90806129,127.22678741,2023-10-16,1828.0,34010,충청남도 천안시,천안,"(36.90806129, 127.22678741)",No
CAB285001829,홍천리입구,36.907955,127.226717,2023-10-16,1829.0,34010,충청남도 천안시,천안,"(36.907955, 127.226717)",No
CAB285001830,시장2리,36.9039768,127.2229636,2023-10-16,1830.0,34010,충청남도 천안시,천안,"(36.9039768, 127.2229636)",No
CAB285001831,시장2리,36.9032289,127.2215497,2023-10-16,1831.0,34010,충청남도 천안시,천안,"(36.9032289, 127.2215497)",No
CAB285001888,삼태1리,36.74933674,127.09623919,2023-10-16,1888.0,34010,충청남도 천안시,천안,"(36.74933674, 127.09623919)",No
CAB285001891,중앙소방학교 후문,36.81857538,127.1857192,2023-10-16,1891.0,34010,충청남도 천안시,천안,"(36.81857538, 127.1857192)",No
CAB285001892,중앙소방학교 후문,36.81806794,127.18544074,2023-10-16,1892.0,34010,충청남도 천안시,천안,"(36.81806794, 127.18544074)",No
CAB285001893,동아제약,36.84062484,127.11261764,2023-10-16,1893.0,34010,충청남도 천안시,천안,"(36.84062484, 127.11261764)",No
CAB285001894,동아제약,36.84046576,127.1125003,2023-10-16,1894.0,34010,충청남도 천안시,천안,"(36.84046576, 127.1125003)",No
CAB285001895,신당동,36.86462295,127.15015408,2023-10-16,1895.0,34010,충청남도 천안시,천안,"(36.86462295, 127.15015408)",No
CAB285001896,신당동,36.8645698,127.1499318,2023-10-16,1896.0,34010,충청남도 천안시,천안,"(36.8645698, 127.1499318)",No
CAB285001897,국학원,36.79150034,127.19227824,2023-10-16,1897.0,34010,충청남도 천안시,천안,"(36.79150034, 127.19227824)",No
CAB285001898,국학원,36.79178964,127.19210408,2023-10-16,1898.0,34010,충청남도 천안시,천안,"(36.79178964, 127.19210408)",No
CAB285001899,TMC(주),36.9428013,127.19605074,2023-10-16,1899.0,34010,충청남도 천안시,천안,"(36.9428013, 127.19605074)",No
